itemId,zone,containerId,coordinates
1368,Crew_Quarters,CQ03,"(16.6,0,98.8),(46.1,13.7,111.0)"
1369,Life_Support,LS03,"(0,13.4,0),(25.3,39.2,45.0)"
1370,Engineering_Bay,EB01,"(49.9,33.8,617.0),(84.1,63.1,627.3)"
1371,Lab,L04,"(103.6,0,22.7),(125.4,38.7,66.7)"
1372,Engineering_Bay,EB01,"(0,0,627.3),(22.2,31.2,668.5)"
1373,Crew_Quarters,CQ02,"(22.2,0,91.9),(54.5,35.3,122.8)"
1374,Lab,L02,"(0,64.0,46.6),(26.5,88.8,59.6)"
1375,Command_Center,CC03,"(0,46.3,32.0),(40.0,91.9,77.9)"
1376,Engineering_Bay,EB01,"(22.2,0,627.3),(48.0,46.4,650.0)"
1377,Engineering_Bay,EB01,"(48.0,0,627.3),(79.8,46.7,657.3)"
1378,Lab,L03,"(0,0,30.9),(20.0,21.5,58.8)"
1379,External_Storage,ES03,"(66.8,0,1.6),(89.0,15.7,14.1)"
1380,Airlock,A02,"(34.8,42.1,37.2),(77.1,63.9,49.9)"
1381,Engineering_Bay,EB01,"(0,0,657.3),(21.2,36.5,668.4)"
1382,Lab,L01,"(0,0,209.7),(47.0,42.4,237.6)"
1383,Storage_Bay,TA01,"(55.4,22.2,94.9),(74.9,37.0,123.8)"
1384,Life_Support,LS02,"(0,0,41.9),(20.0,33.5,60.4)"
1385,Command_Center,CC01,"(0,0,43.6),(45.0,28.3,91.8)"
1386,Crew_Quarters,CQ03,"(46.1,0,98.8),(82.5,30.3,116.5)"
1387,Airlock,A03,"(45.0,135.5,0),(73.4,175.2,49.6)"
1388,Storage_Bay,TA01,"(74.9,22.2,94.9),(99.3,37.5,108.5)"
1389,Lab,L02,"(26.5,64.0,46.6),(37.3,87.5,65.9)"
1390,Engineering_Bay,EB01,"(21.2,0,657.3),(65.7,42.3,700.6)"
1391,Crew_Quarters,CQ04,"(0,22.5,91.1),(32.0,68.5,106.6)"
1392,Airlock,A01,"(0,0,88.7),(13.0,41.1,120.2)"
1393,Life_Support,LS01,"(0,0,42.4),(34.4,20.2,66.4)"
1394,Storage_Bay,TA01,"(0,37.5,94.9),(28.9,55.3,122.7)"
1395,Storage_Bay,TA01,"(28.9,37.5,94.9),(68.9,68.9,130.1)"
1396,Storage_Bay,TA01,"(0,119.4,56.5),(16.2,145.8,69.4)"
1397,Maintenance_Bay,MB04,"(37.0,26.0,0),(49.3,45.2,22.3)"
1398,Storage_Bay,TA01,"(16.2,119.4,56.5),(27.8,156.8,101.1)"
1399,Lab,L03,"(20.0,0,30.9),(40.1,17.2,44.0)"
1400,External_Storage,ES01,"(0,0,2.8),(41.7,16.6,29.8)"
1401,Maintenance_Bay,MB04,"(71.1,40.7,0),(94.6,52.5,17.9)"
1402,Crew_Quarters,CQ02,"(18.9,11.2,147.7),(52.7,42.7,187.5)"
1403,Power_Bay,PB05,"(77.9,31.1,0),(170.2,76.6,1.1)"
1404,Crew_Quarters,CQ03,"(0,41.8,69.8),(46.1,60.6,114.8)"
1405,Life_Support,LS04,"(28.5,0,19.0),(50.4,12.4,55.5)"
1406,Command_Center,CC01,"(51.7,49.7,36.7),(74.9,65.5,57.1)"
1407,Command_Center,CC03,"(0,0,15.0),(14.5,24.5,27.2)"
1408,Lab,L02,"(37.3,64.0,46.6),(67.9,108.5,88.8)"
1409,Lab,L01,"(36.9,0,151.3),(56.2,23.0,178.9)"
1410,Command_Center,CC03,"(14.5,0,15.0),(30.3,46.1,59.0)"
1411,External_Storage,ES02,"(0,0,19.1),(48.4,49.6,20.9)"
1412,Crew_Quarters,CQ03,"(0,30.3,98.8),(43.1,75.7,125.8)"
1413,Medical_Bay,EA01,"(52.2,44.4,12.2),(74.3,72.9,44.9)"
1414,Crew_Quarters,CQ04,"(32.0,22.5,91.1),(80.3,63.1,107.7)"
1415,Storage_Bay,TA01,"(27.8,119.4,56.5),(63.8,147.4,92.0)"
1416,Storage_Bay,TA01,"(0,68.9,94.9),(37.5,86.1,107.9)"
1417,Crew_Quarters,CQ02,"(0,35.3,91.9),(30.0,81.0,122.8)"
1418,Storage_Bay,TA01,"(37.5,68.9,94.9),(72.1,108.4,109.6)"
1419,Storage_Bay,TA01,"(0,108.4,94.9),(24.8,119.0,125.4)"
1420,Storage_Bay,TA01,"(63.8,119.4,56.5),(76.3,159.7,96.2)"
1421,Lab,L04,"(70.4,0,16.2),(93.1,24.4,43.5)"
1422,Medical_Bay,EA03,"(34.5,28.5,61.1),(68.6,54.5,104.7)"
1423,Engineering_Bay,EB01,"(0,42.3,657.3),(17.8,80.5,688.5)"
1424,Airlock,A02,"(0,0,49.9),(21.0,18.5,104.0)"
1425,Command_Center,CC02,"(54.0,84.3,0),(81.8,122.3,41.1)"
1426,Cockpit,C02,"(10.5,46.6,24.2),(24.0,83.9,66.6)"
1427,Lab,L03,"(40.1,0,30.9),(70.1,14.8,49.2)"
1428,Life_Support,LS05,"(40.9,29.7,0),(54.3,62.9,24.9)"
1429,External_Storage,ES04,"(0,0,41.8),(39.7,13.6,82.9)"
1430,Maintenance_Bay,MB04,"(49.3,26.0,0),(89.9,55.7,37.2)"
1431,Medical_Bay,EA02,"(74.5,0,113.5),(97.6,17.0,202.8)"
1432,Lab,L03,"(0,14.8,30.9),(23.7,35.2,57.9)"
1433,Medical_Bay,EA03,"(0,20.0,10.9),(44.1,50.6,49.8)"
1434,Cockpit,C04,"(0,16.5,124.5),(14.4,29.1,163.3)"
1435,Lab,L01,"(56.2,0,151.3),(86.5,21.6,162.8)"
1436,Engineering_Bay,EB01,"(17.8,42.3,657.3),(64.1,66.1,689.4)"
1437,Crew_Quarters,CQ04,"(34.6,56.2,74.8),(61.9,72.7,88.6)"
1438,Engineering_Bay,EB01,"(0,0,689.4),(44.1,15.0,715.0)"
1439,Command_Center,CC01,"(74.9,49.7,36.7),(111.9,70.7,70.7)"
1440,Engineering_Bay,EB01,"(44.1,0,689.4),(77.5,40.4,720.3)"
1441,Maintenance_Bay,MB01,"(25.5,26.9,0),(38.2,47.4,12.6)"
1442,Lab,L04,"(93.1,0,16.2),(113.8,19.3,61.8)"
1443,Life_Support,LS03,"(0,0,36.9),(12.0,14.2,57.7)"
1444,Cockpit,C04,"(0,0,86.4),(29.7,17.5,129.9)"
1445,Storage_Bay,TA01,"(24.8,108.4,94.9),(45.6,145.8,124.1)"
1446,Crew_Quarters,CQ04,"(61.9,56.2,74.8),(105.8,101.2,109.4)"
1447,Storage_Bay,TA01,"(76.3,119.4,56.5),(118.8,157.2,79.8)"
1448,Storage_Bay,TA01,"(45.6,108.4,94.9),(64.1,153.6,115.1)"
1449,Command_Center,CC02,"(0,124.6,0),(46.8,159.0,16.7)"
1450,Engineering_Bay,EB01,"(0,40.4,689.4),(18.9,71.6,728.3)"
1451,Command_Center,CC01,"(0,0,70.7),(46.8,23.0,94.9)"
1452,Crew_Quarters,CQ03,"(46.1,41.8,69.8),(72.6,54.7,95.0)"
1453,Lab,L01,"(0,0,162.8),(19.4,11.4,178.2)"
1454,Engineering_Bay,EB01,"(18.9,40.4,689.4),(50.4,80.9,710.0)"
1455,External_Storage,ES03,"(0,15.7,1.6),(68.7,57.2,4.0)"
1456,Command_Center,CC03,"(30.3,0,15.0),(59.1,45.8,47.4)"
1457,Storage_Bay,TA01,"(64.1,108.4,94.9),(82.9,133.1,107.9)"
1458,Medical_Bay,EA01,"(74.3,44.4,12.2),(123.9,80.8,28.8)"
1459,Lab,L04,"(125.4,0,22.7),(146.7,26.0,34.8)"
1460,Crew_Quarters,CQ02,"(0,42.7,147.7),(13.3,66.1,180.2)"
1461,Crew_Quarters,CQ04,"(0,0,107.7),(44.7,10.7,127.5)"
1462,Medical_Bay,EA01,"(0,0,55.6),(15.6,23.3,68.3)"
1463,Engineering_Bay,EB01,"(50.4,40.4,689.4),(68.2,65.4,717.3)"
1464,Greenhouse,G01,"(42.6,0,0),(58.7,10.7,11.3)"
1465,Storage_Bay,TA01,"(0,133.1,94.9),(28.6,171.9,112.1)"
1466,Airlock,A02,"(55.5,0,52.5),(94.9,42.7,91.1)"
1467,Engineering_Bay,EB01,"(68.2,40.4,689.4),(80.6,60.7,702.4)"
1468,Medical_Bay,EA01,"(15.6,0,55.6),(32.9,28.5,139.2)"
1469,Life_Support,LS04,"(22.4,0,31.5),(64.1,42.8,76.7)"
1470,Engineering_Bay,EB01,"(80.6,40.4,689.4),(115.3,67.3,710.6)"
1471,External_Storage,ES02,"(48.4,0,19.1),(114.2,71.9,23.7)"
1472,Lab,L01,"(19.4,0,162.8),(31.2,31.8,202.3)"
1473,Maintenance_Bay,MB04,"(0,52.5,0),(24.6,98.1,27.9)"
1474,Crew_Quarters,CQ03,"(72.6,41.8,69.8),(87.2,54.7,94.8)"
1475,Crew_Quarters,CQ02,"(13.3,42.7,147.7),(61.2,90.1,159.5)"
1476,Command_Center,CC02,"(46.8,124.6,0),(81.1,158.1,45.8)"
1477,Maintenance_Bay,MB01,"(35.9,43.6,0),(83.5,63.0,24.1)"
1478,Cockpit,C03,"(64.2,28.2,0),(108.3,53.6,22.9)"
1479,Lab,L03,"(23.7,14.8,30.9),(50.8,38.4,47.4)"
1480,Command_Center,CC02,"(0,122.3,0),(21.1,154.1,49.3)"
1481,Power_Bay,PB02,"(125.1,0,2.2),(151.2,21.3,50.4)"
1482,Cockpit,C04,"(0,29.1,124.5),(28.6,68.3,155.6)"
1483,Medical_Bay,EA02,"(0,0,202.8),(27.5,29.2,263.6)"
1484,Airlock,A03,"(47.1,118.8,0),(84.5,149.5,25.0)"
1485,Medical_Bay,EA03,"(0,54.5,61.1),(19.3,98.6,88.7)"
1486,Lab,L03,"(0,0,71.3),(21.6,20.4,107.3)"
1487,Power_Bay,PB05,"(0,0,1.1),(63.0,94.6,5.9)"
1488,Greenhouse,G02,"(56.1,0,0),(85.3,13.1,29.5)"
1489,Crew_Quarters,CQ03,"(0,54.7,69.8),(45.0,85.0,85.7)"
1490,Life_Support,LS03,"(12.0,0,36.9),(50.7,14.9,75.5)"
1491,Maintenance_Bay,MB02,"(0,50.0,0),(41.9,86.3,47.1)"
1492,Airlock,A01,"(0,116.5,0),(18.4,158.2,44.0)"
1493,Storage_Bay,TA01,"(0,0,79.8),(45.9,35.1,106.8)"
1494,Crew_Quarters,CQ04,"(44.7,0,107.7),(76.1,16.6,152.0)"
1495,Storage_Bay,TA01,"(28.6,133.1,94.9),(60.6,149.4,122.8)"
1496,Maintenance_Bay,MB01,"(38.2,26.9,0),(52.5,41.9,13.8)"
1497,Storage_Bay,TA01,"(60.6,133.1,94.9),(90.8,144.0,116.9)"
1498,Lab,L04,"(146.7,0,22.7),(175.9,49.8,56.8)"
1499,Engine_Bay,NA02,"(29.4,26.0,0),(43.9,37.9,35.8)"
1500,Airlock,A01,"(13.0,0,88.7),(62.4,26.9,125.9)"
1501,Storage_Bay,TA01,"(0,144.0,94.9),(15.2,183.7,106.2)"
1502,Power_Bay,PB03,"(83.4,0,0),(127.0,66.1,3.8)"
1503,Medical_Bay,EA02,"(0,0,148.8),(22.8,41.5,176.5)"
1504,Command_Center,CC01,"(46.8,0,70.7),(95.3,17.5,117.9)"
1505,Storage_Bay,TA01,"(15.2,144.0,94.9),(48.7,177.8,136.4)"
1506,Airlock,A02,"(21.0,0,49.9),(38.4,29.5,108.8)"
1507,Power_Bay,PB01,"(0,39.2,4.4),(11.6,59.9,15.9)"
1508,Crew_Quarters,CQ03,"(43.1,30.3,98.8),(70.7,54.0,141.1)"
1509,Storage_Bay,TA01,"(45.9,0,79.8),(58.7,18.7,100.6)"
1510,Storage_Bay,TA01,"(58.7,0,79.8),(78.7,16.7,105.9)"
1511,Lab,L04,"(113.8,0,16.2),(142.0,22.1,49.8)"
1512,Greenhouse,G02,"(29.5,0,0),(54.6,13.0,29.7)"
1513,Storage_Bay,TA01,"(78.7,0,79.8),(117.5,27.3,93.5)"
1514,Storage_Bay,TA01,"(0,27.3,79.8),(11.5,55.9,96.8)"
1515,Storage_Bay,TA01,"(11.5,27.3,79.8),(23.3,62.1,117.2)"
1516,Medical_Bay,EA01,"(0,0,28.8),(40.0,38.4,50.3)"
1517,Storage_Bay,TA01,"(48.7,144.0,94.9),(74.5,183.5,105.4)"
1518,Crew_Quarters,CQ02,"(0,81.0,91.9),(48.8,91.4,124.4)"
1519,Lab,L03,"(50.8,14.8,30.9),(66.0,28.6,41.8)"
1520,Lab,L03,"(66.0,14.8,30.9),(108.1,59.1,59.1)"
1521,Engineering_Bay,EB01,"(0,0,710.6),(47.9,48.6,746.2)"
1522,Airlock,A03,"(0,0,25.0),(20.7,15.5,50.1)"
1523,Power_Bay,PB04,"(0,0,21.7),(46.6,22.3,35.4)"
1524,Crew_Quarters,CQ03,"(45.0,54.7,69.8),(68.8,74.9,80.8)"
1525,Storage_Bay,TA01,"(23.3,27.3,79.8),(38.5,62.0,91.3)"
1526,Storage_Bay,TA01,"(0,0,105.4),(26.5,37.7,121.0)"
1527,External_Storage,ES03,"(0,57.2,1.6),(32.2,80.4,36.6)"
1528,Storage_Bay,TA01,"(38.5,27.3,79.8),(85.3,76.5,92.0)"
1529,Lab,L01,"(31.2,0,162.8),(57.1,24.5,188.1)"
1530,Cockpit,C05,"(0,0,53.0),(46.1,45.7,87.8)"
1531,Storage_Bay,TA01,"(26.5,0,105.4),(41.9,18.1,119.0)"
1532,Cockpit,C02,"(0,41.9,39.4),(47.2,59.7,83.6)"
1533,Engineering_Bay,EB01,"(47.9,0,710.6),(64.9,34.6,735.8)"
1534,Medical_Bay,EA03,"(44.1,20.0,10.9),(78.3,31.2,47.9)"
1535,Storage_Bay,TA01,"(41.9,0,105.4),(76.1,24.8,128.7)"
1536,Crew_Quarters,CQ02,"(0,90.1,147.7),(20.4,115.6,189.6)"
1537,Command_Center,CC01,"(45.0,0,43.6),(64.6,31.5,91.0)"
1538,Crew_Quarters,CQ03,"(68.8,54.7,69.8),(81.2,84.0,99.2)"
1539,Crew_Quarters,CQ04,"(0,16.6,107.7),(41.2,53.4,147.5)"
1540,Engineering_Bay,EB01,"(64.9,0,710.6),(78.7,33.5,727.8)"
1541,Crew_Quarters,CQ02,"(0,91.4,91.9),(13.7,116.5,110.0)"
1542,Engineering_Bay,EB01,"(78.7,0,710.6),(93.4,25.1,727.3)"
1543,Command_Center,CC03,"(59.1,0,15.0),(84.8,43.2,39.8)"
1544,Crew_Quarters,CQ02,"(13.7,91.4,91.9),(41.2,141.3,132.2)"
1545,Crew_Quarters,CQ03,"(70.7,30.3,98.8),(93.9,52.8,124.8)"
1546,Medical_Bay,EA03,"(19.3,54.5,61.1),(46.1,73.9,81.6)"
1547,Lab,L03,"(21.6,0,71.3),(55.4,18.1,110.8)"
1548,Crew_Quarters,CQ03,"(81.2,54.7,69.8),(131.0,101.4,89.7)"
1549,Airlock,A01,"(18.4,116.5,0),(30.2,133.7,48.3)"
1550,Power_Bay,PB01,"(0,0,8.9),(63.2,42.8,12.7)"
1551,Airlock,A03,"(20.7,0,25.0),(53.6,26.8,49.0)"
1552,Command_Center,CC03,"(40.0,46.3,32.0),(71.1,90.9,51.8)"
1553,Crew_Quarters,CQ02,"(20.4,90.1,147.7),(58.0,115.7,164.3)"
1554,Storage_Bay,TA01,"(0,76.5,79.8),(16.1,93.3,111.4)"
1555,Engineering_Bay,EB01,"(0,25.1,710.6),(35.1,39.9,756.7)"
1556,Airlock,A03,"(0,0,49.6),(12.0,31.3,72.7)"
1557,Lab,L01,"(47.0,0,209.7),(87.9,13.6,240.8)"
1558,Medical_Bay,EA01,"(32.9,0,55.6),(58.7,20.6,127.5)"
1559,Lab,L02,"(0,0,94.8),(36.9,18.3,142.4)"
1560,Cockpit,C03,"(45.7,36.4,0),(87.5,63.5,40.8)"
1561,Medical_Bay,EA03,"(46.1,54.5,61.1),(68.7,75.8,155.4)"
1562,Crew_Quarters,CQ04,"(0,0,109.4),(43.4,19.0,128.8)"
1563,Airlock,A02,"(38.4,0,49.9),(58.8,32.3,75.5)"
1564,Storage_Bay,TA01,"(16.1,76.5,79.8),(37.2,122.5,109.6)"
1565,Lab,L01,"(57.1,0,162.8),(78.8,23.5,173.3)"
1566,Storage_Bay,TA01,"(0,24.8,105.4),(16.4,48.1,123.5)"
1567,External_Storage,ES01,"(19.8,0,3.8),(114.3,50.3,8.8)"
1568,Engineering_Bay,EB01,"(35.1,25.1,710.6),(71.1,72.8,738.0)"
1569,Crew_Quarters,CQ03,"(0,52.8,98.8),(23.2,71.0,130.3)"
1570,Greenhouse,G01,"(58.7,0,0),(77.8,12.3,16.5)"
1571,Engineering_Bay,EB01,"(0,0,738.0),(41.8,21.1,787.8)"
1572,Engineering_Bay,EB01,"(41.8,0,738.0),(83.6,15.4,755.0)"
1573,Lab,L04,"(142.0,0,16.2),(160.8,27.3,34.9)"
1574,Crew_Quarters,CQ03,"(23.2,52.8,98.8),(44.9,75.8,133.8)"
1575,Medical_Bay,EA03,"(0,31.2,10.9),(11.3,51.3,21.2)"
1576,Airlock,A01,"(30.2,116.5,0),(78.2,142.3,11.1)"
1577,Engineering_Bay,EB01,"(0,15.4,738.0),(48.8,57.8,748.4)"
1578,Command_Center,CC02,"(21.1,122.3,0),(54.3,134.1,45.7)"
1579,Crew_Quarters,CQ02,"(0,115.7,147.7),(17.9,145.6,158.3)"
1580,Storage_Bay,TA01,"(16.4,24.8,105.4),(54.3,68.6,148.3)"
1581,Crew_Quarters,CQ04,"(43.4,0,109.4),(92.8,24.9,159.3)"
1582,Storage_Bay,TA01,"(37.2,76.5,79.8),(51.2,86.8,100.4)"
1583,Cockpit,C01,"(0,0,31.1),(21.4,39.6,71.7)"
1584,Engine_Bay,NA02,"(0,38.8,0),(28.1,87.2,49.2)"
1585,Command_Center,CC01,"(64.6,0,43.6),(109.3,24.7,55.0)"
1586,Storage_Bay,TA01,"(51.2,76.5,79.8),(84.8,92.8,105.6)"
1587,Storage_Bay,TA01,"(0,92.8,79.8),(11.9,118.8,95.9)"
1588,Lab,L02,"(67.9,64.0,46.6),(78.4,100.9,93.4)"
1589,Medical_Bay,EA02,"(22.8,0,148.8),(38.2,20.9,227.2)"
1590,Airlock,A03,"(12.0,0,49.6),(29.8,48.1,92.4)"
1591,Medical_Bay,EA03,"(11.3,31.2,10.9),(32.6,48.8,25.4)"
1592,Storage_Bay,TA01,"(11.9,92.8,79.8),(37.6,109.0,125.5)"
1593,Crew_Quarters,CQ02,"(17.9,115.7,147.7),(52.6,135.0,175.5)"
1594,Engineering_Bay,EB01,"(48.8,15.4,738.0),(61.2,58.3,785.8)"
1595,Lab,L01,"(0,0,173.3),(16.7,13.9,183.7)"
1596,Command_Center,CC02,"(0,0,45.8),(47.1,17.2,70.7)"
1597,Airlock,A01,"(0,26.9,88.7),(33.4,73.0,116.9)"
1598,Maintenance_Bay,MB02,"(0,50.4,0),(19.5,68.2,19.8)"
1599,Storage_Bay,TA01,"(37.6,92.8,79.8),(65.2,122.6,108.9)"
1600,External_Storage,ES03,"(0,58.9,1.8),(65.2,129.6,6.8)"
1601,Crew_Quarters,CQ03,"(44.9,52.8,98.8),(60.2,69.3,113.5)"
1602,Engineering_Bay,EB01,"(61.2,15.4,738.0),(89.9,43.5,784.9)"
1603,Engineering_Bay,EB01,"(0,43.5,738.0),(31.9,59.4,783.5)"
1604,Power_Bay,PB01,"(11.6,39.2,4.4),(86.8,90.7,8.6)"
1605,Storage_Bay,TA01,"(54.3,24.8,105.4),(84.6,50.6,134.9)"
1606,Storage_Bay,TA01,"(65.2,92.8,79.8),(95.0,116.5,116.7)"
1607,Crew_Quarters,CQ03,"(60.2,52.8,98.8),(73.7,80.6,126.8)"
1608,Lab,L01,"(16.7,0,173.3),(34.6,21.5,213.8)"
1609,Medical_Bay,EA01,"(40.0,0,28.8),(67.3,44.3,62.5)"
1610,Medical_Bay,EA03,"(32.6,31.2,10.9),(49.3,58.0,21.8)"
1611,Engineering_Bay,EB01,"(31.9,43.5,738.0),(53.4,91.4,785.9)"
1612,Medical_Bay,EA02,"(27.5,0,202.8),(52.5,23.7,232.3)"
1613,Engineering_Bay,EB01,"(53.4,43.5,738.0),(75.0,86.5,784.6)"
1614,Power_Bay,PB04,"(0,0,21.3),(82.4,50.4,25.7)"
1615,Command_Center,CC01,"(0,17.5,70.7),(34.8,29.3,110.5)"
1616,Engineering_Bay,EB01,"(75.0,43.5,738.0),(102.7,83.8,748.7)"
1617,Storage_Bay,TA01,"(0,50.6,105.4),(46.3,63.9,126.7)"
1618,Lab,L01,"(0,0,240.8),(43.2,36.0,252.0)"
1619,Power_Bay,PB03,"(0,0,3.8),(43.6,10.6,33.3)"
1620,Command_Center,CC02,"(54.3,122.3,0),(65.3,159.5,27.4)"
1621,Crew_Quarters,CQ03,"(0,0,89.7),(25.4,24.6,167.2)"
1622,Lab,L04,"(160.8,0,16.2),(191.2,27.9,49.9)"
1623,Airlock,A02,"(0,0,91.1),(39.8,43.8,120.5)"
1624,Crew_Quarters,CQ02,"(0,135.0,147.7),(28.7,148.0,162.3)"
1625,Crew_Quarters,CQ04,"(41.2,16.6,107.7),(66.1,27.4,147.6)"
1626,Sanitation_Bay,SB01,"(0,0,11.1),(24.6,28.9,38.1)"
1627,Cockpit,C02,"(24.0,46.6,24.2),(68.4,71.6,50.7)"
1628,Cockpit,C01,"(0,0,49.9),(35.9,48.4,61.1)"
1629,Airlock,A03,"(53.6,0,25.0),(78.6,25.0,50.7)"
1630,Airlock,A02,"(58.8,0,49.9),(87.0,36.4,70.1)"
1631,Engineering_Bay,EB01,"(0,0,748.7),(47.1,10.8,784.5)"
1632,Engineering_Bay,EB01,"(47.1,0,748.7),(75.1,40.3,793.3)"
1633,Engineering_Bay,EB01,"(0,40.3,748.7),(48.2,83.9,760.8)"
1634,Engineering_Bay,EB01,"(48.2,40.3,748.7),(59.9,77.0,785.4)"
1635,Lab,L03,"(55.4,0,71.3),(104.0,38.3,88.8)"
1636,Crew_Quarters,CQ02,"(0,0,132.2),(18.7,42.9,161.2)"
1637,Medical_Bay,EA03,"(49.3,31.2,10.9),(77.2,41.9,57.7)"
1638,Storage_Bay,TA01,"(46.3,50.6,105.4),(81.8,64.7,137.8)"
1639,External_Storage,ES01,"(41.7,0,2.8),(88.8,69.7,7.6)"
1640,Lab,L02,"(78.4,64.0,46.6),(106.4,74.6,72.9)"
1641,Lab,L01,"(34.6,0,173.3),(66.1,45.0,210.9)"
1642,Airlock,A01,"(0,142.3,0),(49.3,170.1,23.8)"
1643,Engineering_Bay,EB01,"(59.9,40.3,748.7),(90.2,80.8,767.6)"
1644,Storage_Bay,TA01,"(0,116.5,79.8),(20.6,129.0,100.2)"
1645,Command_Center,CC01,"(0,24.7,43.6),(33.6,64.9,73.9)"
1646,Cockpit,C04,"(0,17.5,86.4),(42.4,46.7,120.3)"
1647,Medical_Bay,EA02,"(38.2,0,148.8),(48.4,48.9,194.2)"
1648,Crew_Quarters,CQ02,"(0,148.0,147.7),(16.4,173.6,167.1)"
1649,Storage_Bay,TA01,"(20.6,116.5,79.8),(38.4,145.2,105.0)"
1650,Lab,L04,"(0,0,56.8),(28.3,17.5,75.5)"
1651,Lab,L02,"(36.9,0,94.8),(50.6,32.4,135.3)"
1652,Cockpit,C03,"(0,53.6,0),(36.1,83.1,48.5)"
1653,Command_Center,CC03,"(0,0,39.8),(10.4,25.2,56.5)"
1654,Medical_Bay,EA03,"(0,41.9,10.9),(19.3,85.4,58.9)"
1655,Crew_Quarters,CQ03,"(73.7,52.8,98.8),(88.4,77.2,109.9)"
1656,Crew_Quarters,CQ03,"(0,0,109.9),(12.5,38.7,122.6)"
1657,Lab,L01,"(43.2,0,240.8),(77.8,43.0,268.7)"
1658,Maintenance_Bay,MB01,"(52.5,26.9,0),(74.7,50.3,29.2)"
1659,Lab,L02,"(0,0,72.9),(17.7,38.1,99.8)"
1660,Command_Center,CC03,"(0,0,51.8),(14.0,31.0,94.5)"
1661,Medical_Bay,EA02,"(52.5,0,202.8),(86.2,11.1,229.9)"
1662,Medical_Bay,EA01,"(58.7,0,55.6),(90.8,28.5,72.7)"
1663,Storage_Bay,TA01,"(0,64.7,105.4),(25.2,76.6,117.1)"
1664,Medical_Bay,EA02,"(0,0,229.9),(44.8,28.5,250.8)"
1665,Airlock,A03,"(0,25.0,25.0),(28.7,63.9,63.3)"
1666,Maintenance_Bay,MB02,"(19.5,50.4,0),(58.1,92.0,31.6)"
1667,Storage_Bay,TA01,"(25.2,64.7,105.4),(36.2,76.2,125.3)"
1668,Crew_Quarters,CQ04,"(66.1,16.6,107.7),(112.5,49.1,122.1)"
1669,Engineering_Bay,EB01,"(0,0,767.6),(24.6,34.1,788.0)"
1670,Greenhouse,G03,"(21.9,0,0),(48.2,22.1,13.3)"
1671,Crew_Quarters,CQ02,"(16.4,148.0,147.7),(52.1,161.0,178.2)"
1672,Life_Support,LS04,"(50.4,0,19.0),(70.8,19.8,33.9)"
1673,Cockpit,C01,"(35.9,0,49.9),(72.5,44.0,65.9)"
1674,Cockpit,C04,"(0,0,155.6),(27.5,16.7,200.5)"
1675,Command_Center,CC03,"(10.4,0,39.8),(20.8,49.8,86.2)"
1676,Storage_Bay,TA01,"(38.4,116.5,79.8),(57.3,159.9,92.0)"
1677,Command_Center,CC02,"(65.3,122.3,0),(86.9,155.9,45.0)"
1678,Storage_Bay,TA01,"(36.2,64.7,105.4),(53.9,88.5,121.5)"
1679,Airlock,A02,"(0,36.4,49.9),(23.5,80.2,86.5)"
1680,Engineering_Bay,EB01,"(24.6,0,767.6),(59.1,40.0,794.7)"
1681,Storage_Bay,TA01,"(53.9,64.7,105.4),(98.5,109.2,126.6)"
1682,Command_Center,CC02,"(47.1,0,45.8),(81.9,43.4,57.3)"
1683,Engineering_Bay,EB01,"(59.1,0,767.6),(94.3,45.0,787.1)"
1684,Lab,L04,"(28.3,0,56.8),(45.4,14.4,71.0)"
1685,Crew_Quarters,CQ03,"(12.5,0,109.9),(32.6,13.5,127.5)"
1686,Lab,L03,"(0,0,59.1),(15.4,15.6,107.9)"
1687,External_Storage,ES04,"(0,0,69.2),(32.6,42.6,92.3)"
1688,Medical_Bay,EA03,"(68.7,54.5,61.1),(90.5,90.9,101.6)"
1689,Engineering_Bay,EB01,"(0,0,787.1),(22.2,36.2,823.7)"
1690,Command_Center,CC01,"(34.8,17.5,70.7),(62.0,50.3,84.7)"
1691,Crew_Quarters,CQ03,"(32.6,0,109.9),(51.1,28.8,206.6)"
1692,Lab,L04,"(45.4,0,56.8),(82.7,48.7,78.5)"
1693,Sanitation_Bay,SB03,"(47.1,0,0),(68.1,10.8,28.0)"
1694,Storage_Bay,TA01,"(57.3,116.5,79.8),(70.2,143.9,124.4)"
1695,Crew_Quarters,CQ02,"(18.7,0,132.2),(42.6,15.9,147.8)"
1696,Engineering_Bay,EB01,"(22.2,0,787.1),(49.2,13.0,834.5)"
1697,External_Storage,ES02,"(14.2,0,4.5),(41.5,11.2,19.7)"
1698,Lab,L04,"(0,27.9,16.2),(26.6,41.2,43.8)"
1699,Crew_Quarters,CQ02,"(0,15.9,132.2),(30.8,36.5,145.7)"
1700,Crew_Quarters,CQ04,"(0,49.1,107.7),(35.1,62.9,134.0)"
1701,Airlock,A03,"(29.8,0,49.6),(69.1,38.9,82.3)"
1702,External_Storage,ES04,"(0,13.6,41.8),(21.3,55.9,74.9)"
1703,Storage_Bay,TA01,"(70.2,116.5,79.8),(92.4,133.1,94.5)"
1704,Life_Support,LS02,"(0,33.5,41.9),(41.5,48.7,65.6)"
1705,Cockpit,C02,"(0,59.7,39.4),(44.0,88.5,78.1)"
1706,Power_Bay,PB03,"(36.3,28.4,0),(63.7,55.8,47.1)"
